"police_call_crime","police_call_address_display","police_call_city","police_call_agency","police_call_date","police_call_time_display"
"Larceny","2000 block Park St","Syracuse","Syracuse","5/17/2016","12:23 p.m."
"Larceny","2300 block S  Salina St","Syracuse","Syracuse","5/17/2016","3:20 p.m."
"Larceny","400 block E  Fayette St","Syracuse","Syracuse","5/17/2016","8:30 a.m.-11:30 a.m."
"Larceny","700 block First North St","Syracuse","Syracuse","5/17/2016","3:00 p.m."
"Larceny","900 block Ackerman Av","Syracuse","Syracuse","5/17/2016","5:45 p.m."
"Robbery","100 block Conifer Dr","Syracuse","Syracuse","5/17/2016","8:22 p.m."
"Robbery","900 block Pond St","Syracuse","Syracuse","5/17/2016","12:49 a.m."
"Arson","500 block S  State St","Syracuse","Syracuse","5/16/2016","9:13 a.m."
"Burglary","100 block Comstock Pl","Syracuse","Syracuse","5/16/2016","3:00 a.m.-7:30 a.m."
"Burglary","2500 block Valley Dr","Syracuse","Syracuse","5/16/2016","10:15 a.m.-12:20 p.m."
"Larceny","100 block Clarendon St","Syracuse","Syracuse","5/16/2016","3:00 a.m.-8:00 a.m."
"Larceny","100 block E  Matson Av","Syracuse","Syracuse","5/16/2016","7:00 p.m.-8:00 a.m."
"Larceny","1700 block Erie Blvd W","Syracuse","Syracuse","5/16/2016","12:00 a.m.-8:00 a.m."
"Larceny","1800 block Bellevue Av","Syracuse","Syracuse","5/16/2016","7:00 p.m.-11:00 a.m."
"Larceny","200 block Avery Av","Syracuse","Syracuse","5/16/2016","12:00 p.m."
"Larceny","200 block Walton St","Syracuse","Syracuse","5/16/2016","6:00 p.m.-12:00 p.m."
"Larceny","500 block Carbon St","Syracuse","Syracuse","5/16/2016","6:30 a.m.-2:30 a.m."
"Larceny","500 block Harrison St","Syracuse","Syracuse","5/16/2016","11:45 p.m.-6:30 a.m."
"Larceny","700 block W  Genesee St","Syracuse","Syracuse","5/16/2016","7:30 a.m.-9:00 a.m."
"Aggravated assault","0 block Centennial Dr","Syracuse","Syracuse","5/15/2016","3:30 a.m.-4:05 a.m."
"Aggravated assault","2200 block Midland Av","Syracuse","Syracuse","5/15/2016","10:08 a.m."
"Aggravated assault","2200 block S  State St","Syracuse","Syracuse","5/15/2016","7:05 p.m.-7:07 p.m."
"Aggravated assault","4900 block Broad Rd","Syracuse","Syracuse","5/15/2016","3:48 a.m."
"Burglary","200 block Cayuga St","Syracuse","Syracuse","5/15/2016","7:00 a.m.-9:30 p.m."
"Burglary","200 block Roosevelt Av","Syracuse","Syracuse","5/15/2016","7:45 p.m.-11:00 p.m."
"Burglary","4100 block S  Salina St","Syracuse","Syracuse","5/15/2016","10:05 p.m."
"Larceny","0 block Destiny Usa Dr","Syracuse","Syracuse","5/15/2016","11:00 p.m.-2:40 a.m."
"Larceny","1100 block N  Salina St","Syracuse","Syracuse","5/15/2016","9:50 p.m."
"Larceny","1900 block E  Fayette St","Syracuse","Syracuse","5/15/2016","12:00 a.m.-8:10 p.m."
"Larceny","200 block W  Fayette St","Syracuse","Syracuse","5/15/2016","11:30 p.m.-12:30 p.m."
"Larceny","300 block Hartson St","Syracuse","Syracuse","5/15/2016","10:45 a.m.-3:00 p.m."
"Larceny","700 block Ostrom Av","Syracuse","Syracuse","5/15/2016","12:30 a.m.-8:30 a.m."
"Larceny","800 block Darlington Rd","Syracuse","Syracuse","5/15/2016","12:00 p.m."
"Larceny","900 block Lancaster Av","Syracuse","Syracuse","5/15/2016","12:00 a.m.-3:28 p.m."
"Larceny","9600 block Destiny Usa Dr","Syracuse","Syracuse","5/15/2016","10:51 a.m.-10:55 a.m."
"Robbery","1300 block Butternut St","Syracuse","Syracuse","5/15/2016","10:35 p.m."
"Robbery","1800 block E  Fayette St","Syracuse","Syracuse","5/15/2016","1:15 p.m."
"Vehicle theft","1000 block James St","Syracuse","Syracuse","5/15/2016","12:00 p.m."
"Aggravated assault","1200 block Park St","Syracuse","Syracuse","5/14/2016","6:00 p.m."
"Aggravated assault","200 block E  Kennedy St","Syracuse","Syracuse","5/14/2016","12:22 p.m."
"Arson","2000 block Midland Av","Syracuse","Syracuse","5/14/2016","11:09 p.m."
"Burglary","100 block Schneider St","Syracuse","Syracuse","5/14/2016","12:00 a.m.-6:20 p.m."
"Larceny","1100 block Madison St","Syracuse","Syracuse","5/14/2016","8:00 a.m.-12:18 p.m."
"Larceny","200 block Delhi St","Syracuse","Syracuse","5/14/2016","1:05 a.m."
"Larceny","200 block N  Division St","Syracuse","Syracuse","5/14/2016","11:15 p.m.-11:30 p.m."
"Larceny","500 block W  Onondaga St","Syracuse","Syracuse","5/14/2016","6:58 p.m."
"Burglary","100 block W  Ostrander Av","Syracuse","Syracuse","5/13/2016","10:30 p.m.-7:00 a.m."
"Burglary","200 block Brattle Rd","Syracuse","Syracuse","5/13/2016","12:54 p.m."
"Burglary","300 block Curtis St","Syracuse","Syracuse","5/13/2016","12:00 a.m.-6:37 p.m."
"Burglary","300 block S  Salina St","Syracuse","Syracuse","5/13/2016","12:23 a.m."
"Burglary","400 block Westcott St","Syracuse","Syracuse","5/13/2016","5:30 p.m.-10:30 p.m."
"Larceny","0 block Destiny Usa Dr","Syracuse","Syracuse","5/13/2016","2:45 p.m."
"Larceny","0 block Destiny Usa Dr","Syracuse","Syracuse","5/13/2016","6:30 p.m."
"Larceny","1800 block Midland Ave","Syracuse","Syracuse","5/13/2016","5:00 p.m.-11:59 p.m."
"Larceny","2400 block James St","Syracuse","Syracuse","5/13/2016","2:30 a.m.-2:40 a.m."
"Larceny","400 block S  Salina St","Syracuse","Syracuse","5/13/2016","9:00 a.m.-2:00 a.m."
"Larceny","9600 block Destiny Usa Dr","Syracuse","Syracuse","5/13/2016","1:50 p.m."
"Larceny","0 block Destiny Usa Dr","Syracuse","Syracuse","5/13/2016","9:20 p.m."
"Robbery","600 block Pond St","Syracuse","Syracuse","5/13/2016","11:14 p.m."
"Vehicle theft","500 block S  Salina St","Syracuse","Syracuse","5/13/2016","1:50 p.m."
"Vehicle theft","900 block N  Salina St","Syracuse","Syracuse","5/13/2016","9:32 p.m."
"Burglary","100 block Hatch St","Syracuse","Syracuse","5/12/2016","12:00 a.m."
"Larceny","0 block Destiny Usa Dr","Syracuse","Syracuse","5/12/2016","7:00 p.m."
"Larceny","100 block Clifton Pl","Syracuse","Syracuse","5/12/2016","9:06 p.m.-7:50 a.m."
"Larceny","100 block Edgemont Dr","Syracuse","Syracuse","5/12/2016","11:10 p.m.-11:30 a.m."
"Larceny","1500 block E  Genesee St","Syracuse","Syracuse","5/12/2016","2:45 p.m."
"Larceny","400 block Butternut St","Syracuse","Syracuse","5/12/2016","2:25 p.m."
"Larceny","600 block Park Av","Syracuse","Syracuse","5/12/2016","5:45 a.m.-5:45 p.m."
"Larceny","700 block S  Crouse Av","Syracuse","Syracuse","5/12/2016","1:00 a.m.-2:00 a.m."
"Larceny","800 block N  Townsend St","Syracuse","Syracuse","5/12/2016","10:30 a.m."
"Vehicle theft","0 block Lexington Av","Syracuse","Syracuse","5/12/2016","12:37 a.m."
"Aggravated assault","500 block S  Crouse Av","Syracuse","Syracuse","5/11/2016","10:00 a.m."
"Aggravated assault","700 block W  Onondaga St","Syracuse","Syracuse","5/11/2016","2:52 p.m."
"Burglary","100 block Burdick Ave","Syracuse","Syracuse","5/11/2016","8:34 a.m."
"Burglary","100 block Hope Av","Syracuse","Syracuse","5/11/2016","4:38 a.m."
"Burglary","100 block Wood Av","Syracuse","Syracuse","5/11/2016","4:00 a.m.-12:00 p.m."
"Burglary","1400 block S  State St","Syracuse","Syracuse","5/11/2016","10:30 p.m.-11:00 p.m."
"Burglary","1800 block Grant Blvd","Syracuse","Syracuse","5/11/2016","12:02 a.m."
"Burglary","300 block Walnut Pl","Syracuse","Syracuse","5/11/2016","2:00 a.m.-2:30 a.m."
"Larceny","0 block Destiny Usa Dr","Syracuse","Syracuse","5/11/2016","4:00 p.m.-4:15 p.m."
"Larceny","100 block S  Collingwood Av","Syracuse","Syracuse","5/11/2016","12:00 p.m."
"Larceny","1200 block Butternut St","Syracuse","Syracuse","5/11/2016","12:10 p.m."
"Larceny","2500 block Erie Blvd E","Syracuse","Syracuse","5/11/2016","7:45 p.m."
"Larceny","3600 block S  Salina St","Syracuse","Syracuse","5/11/2016","1:30 p.m."
"Larceny","400 block S  Salina St","Syracuse","Syracuse","5/11/2016","10:30 a.m."
"Vehicle theft","800 block Butternut St","Syracuse","Syracuse","5/11/2016","2:17 p.m."
"Vehicle theft","800 block N  State St","Syracuse","Syracuse","5/11/2016","8:17 p.m."
"Aggravated assault","8400 block Nb I 81","Syracuse","Syracuse","5/10/2016","8:35 p.m."
"Larceny","100 block Ballard Av","Syracuse","Syracuse","5/10/2016","12:00 a.m."
"Larceny","100 block Shonnard St","Syracuse","Syracuse","5/10/2016","10:05 p.m."
"Larceny","2000 block Lodi St","Syracuse","Syracuse","5/10/2016","6:00 p.m.-9:00 p.m."
"Larceny","300 block Comstock Av","Syracuse","Syracuse","5/10/2016","1:30 a.m."
"Robbery","1700 block W  Genesee St","Syracuse","Syracuse","5/10/2016","3:51 p.m."
"Aggravated assault","600 block Valley Dr","Syracuse","Syracuse","5/9/2016","8:25 p.m."
"Burglary","100 block Avondale Pl","Syracuse","Syracuse","5/9/2016","7:30 a.m.-4:30 p.m."
"Burglary","100 block Oak St","Syracuse","Syracuse","5/9/2016","4:00 p.m.-3:44 p.m."
"Burglary","1200 block Milton Av","Syracuse","Syracuse","5/9/2016","8:40 a.m."
"Burglary","900 block N  Mcbride St","Syracuse","Syracuse","5/9/2016","3:30 p.m.-7:00 a.m."
"Larceny","0 block Destiny Usa Dr","Syracuse","Syracuse","5/9/2016","3:38 p.m."
"Larceny","0 block Destiny Usa Dr","Syracuse","Syracuse","5/9/2016","3:00 p.m."
"Larceny","100 block Coolidge Av","Syracuse","Syracuse","5/9/2016","11:30 p.m.-5:45 a.m."
"Larceny","100 block Fellows Av","Syracuse","Syracuse","5/9/2016","2:55 p.m."
"Larceny","1100 block N  Salina St","Syracuse","Syracuse","5/9/2016","8:00 p.m."
"Larceny","2000 block Lodi St","Syracuse","Syracuse","5/9/2016","12:00 p.m.-1:12 p.m."
"Robbery","0 block Oakwood Av","Syracuse","Syracuse","5/9/2016","1:07 a.m."
"Aggravated assault","2800 block S  Salina St","Syracuse","Syracuse","5/8/2016","1:49 a.m."
"Burglary","1900 block E  Fayette St","Syracuse","Syracuse","5/8/2016","7:00 p.m.-5:49 p.m."
"Larceny","0 block Destiny Usa Dr","Syracuse","Syracuse","5/8/2016","3:33 p.m.-3:40 p.m."
"Larceny","100 block Erie Blvd E","Syracuse","Syracuse","5/8/2016","4:00 p.m.-10:00 p.m."
"Larceny","100 block Martin St","Syracuse","Syracuse","5/8/2016","7:30 p.m.-7:00 a.m."
"Larceny","200 block N  State St","Syracuse","Syracuse","5/8/2016","7:45 p.m.-8:00 p.m."
"Larceny","4700 block Onondaga Blvd","Syracuse","Syracuse","5/8/2016","2:15 p.m.-2:45 p.m."
"Aggravated assault","1600 block E  Fayette St","Syracuse","Syracuse","5/7/2016","7:15 p.m."
"Aggravated assault","2500 block E  Fayette St","Syracuse","Syracuse","5/7/2016","6:00 p.m.-6:10 p.m."
"Aggravated assault","700 block Catherine St","Syracuse","Syracuse","5/7/2016","11:30 a.m."
"Burglary","1300 block James St","Syracuse","Syracuse","5/7/2016","9:00 a.m.-2:30 p.m."
"Larceny","1700 block W  Onondaga St","Syracuse","Syracuse","5/7/2016","12:00 a.m.-3:00 p.m."
"Larceny","200 block Rockland Av","Syracuse","Syracuse","5/7/2016","3:02 a.m."
"Larceny","300 block S  Franklin St","Syracuse","Syracuse","5/7/2016","8:55 p.m."
"Larceny","400 block Euclid Av","Syracuse","Syracuse","5/7/2016","12:00 p.m."
"Larceny","500 block E  Laurel St","Syracuse","Syracuse","5/7/2016","8:00 p.m."
"Larceny","600 block W  Onondaga St","Syracuse","Syracuse","5/7/2016","11:04 a.m.-12:30 p.m."
"Larceny","900 block Lancaster Av","Syracuse","Syracuse","5/7/2016","3:00 a.m.-3:30 a.m."
"Aggravated assault","100 block Polk St","Syracuse","Syracuse","5/6/2016","8:23 p.m."
"Burglary","800 block Ballantyne Rd","Syracuse","Syracuse","5/6/2016","12:52 p.m."
"Larceny","100 block Air Cargo Rd","Syracuse","Syracuse","5/6/2016","8:15 a.m."
"Larceny","100 block Crippen Pl","Syracuse","Syracuse","5/6/2016","12:00 a.m."
"Larceny","300 block Park St","Syracuse","Syracuse","5/6/2016","6:40 a.m.-7:01 a.m."
"Larceny","400 block W  Seneca Tpke","Syracuse","Syracuse","5/6/2016","1:50 p.m."
"Larceny","800 block Salt Springs Rd","Syracuse","Syracuse","5/6/2016","12:00 p.m.-11:16 a.m."
"Robbery","100 block Walton St","Syracuse","Syracuse","5/6/2016","1:30 a.m."
"Vehicle theft","300 block N  Midler Av","Syracuse","Syracuse","5/6/2016","1:00 p.m.-11:00 p.m."
"Burglary","100 block Maxwell Av","Syracuse","Syracuse","5/5/2016","4:00 p.m."
"Burglary","1500 block Spring St","Syracuse","Syracuse","5/5/2016","3:30 p.m.-3:45 p.m."
"Larceny","200 block Clairmonte Av","Syracuse","Syracuse","5/5/2016","11:00 p.m.-7:00 a.m."
"Larceny","200 block Herbert St","Syracuse","Syracuse","5/5/2016","1:30 p.m.-2:00 p.m."
"Larceny","200 block Ridgewood Dr","Syracuse","Syracuse","5/5/2016","3:00 p.m."
"Larceny","2500 block Erie Blvd E","Syracuse","Syracuse","5/5/2016","1:03 p.m."
"Larceny","2800 block James St","Syracuse","Syracuse","5/5/2016","12:00 a.m.-11:59 p.m."
"Larceny","4100 block S  Salina St","Syracuse","Syracuse","5/5/2016","3:15 p.m."
"Larceny","700 block S  Crouse Av","Syracuse","Syracuse","5/5/2016","11:05 p.m.-1:05 a.m."
"Robbery","100 block Mcclure Av","Syracuse","Syracuse","5/5/2016","11:45 p.m."
"Burglary","100 block Hope Av","Syracuse","Syracuse","5/4/2016","12:30 a.m.-1:00 a.m."
"Burglary","1200 block Meadowbrook Dr","Syracuse","Syracuse","5/4/2016","8:00 p.m.-9:00 p.m."
"Larceny","100 block E Borden Av","Syracuse","Syracuse","5/4/2016","11:00 a.m.-11:15 a.m."
"Larceny","100 block S Edwards Av","Syracuse","Syracuse","5/4/2016","12:30 p.m.-3:30 p.m."
"Larceny","1100 block Willis Av","Syracuse","Syracuse","5/4/2016","12:10 p.m."
"Larceny","300 block Erie Blvd E","Syracuse","Syracuse","5/4/2016","7:00 a.m.-3:00 p.m."
"Larceny","300 block Herald Pl","Syracuse","Syracuse","5/4/2016","12:00 p.m."
"Larceny","700 block W Genesee St","Syracuse","Syracuse","5/4/2016","9:00 p.m.-3:00 p.m."
"Vehicle theft","200 block Reed Av","Syracuse","Syracuse","5/4/2016","10:05 p.m.-8:15 a.m."
"Aggravated assault","100 block Lincoln Av","Syracuse","Syracuse","5/3/2016","1:10 p.m.-1:11 p.m."
"Aggravated assault","300 block Merriman Av","Syracuse","Syracuse","5/3/2016","1:30 a.m."
"Aggravated assault","600 block Gifford St","Syracuse","Syracuse","5/3/2016","2:48 p.m.-2:50 p.m."
"Burglary","100 block Archer Rd","Syracuse","Syracuse","5/3/2016","9:30 a.m.-12:15 p.m."
"Burglary","100 block Blossom Rd","Syracuse","Syracuse","5/3/2016","9:00 a.m.-8:00 p.m."
"Burglary","200 block Fitch St","Syracuse","Syracuse","5/3/2016","4:00 a.m.-4:00 p.m."
"Burglary","500 block Carbon St","Syracuse","Syracuse","5/3/2016","9:00 a.m.-11:00 a.m."
"Larceny","0 block Destiny Usa Dr","Syracuse","Syracuse","5/3/2016","12:44 p.m."
"Larceny","0 block Destiny Usa Dr","Syracuse","Syracuse","5/3/2016","1:20 p.m."
"Larceny","0 block Destiny Usa Dr","Syracuse","Syracuse","5/3/2016","9:00 a.m.-4:00 p.m."
"Larceny","0 block Destiny Usa Dr","Syracuse","Syracuse","5/3/2016","12:00 p.m."
"Larceny","100 block Fayette Blvd","Syracuse","Syracuse","5/3/2016","3:20 p.m.-4:45 p.m."
"Larceny","100 block Oriskany Dr","Syracuse","Syracuse","5/3/2016","11:40 a.m."
"Larceny","100 block South Av","Syracuse","Syracuse","5/3/2016","2:30 p.m.-2:35 p.m."
"Larceny","2300 block James St","Syracuse","Syracuse","5/3/2016","3:05 p.m."
"Larceny","700 block Court St","Syracuse","Syracuse","5/3/2016","5:45 p.m.-6:45 a.m."
"Robbery","500 block Catherine St","Syracuse","Syracuse","5/3/2016","9:25 p.m."
"Robbery","500 block Court St","Syracuse","Syracuse","5/3/2016","11:00 p.m.-11:01 p.m."
"Robbery","500 block S Clinton St","Syracuse","Syracuse","5/3/2016","6:00 p.m."
"Aggravated assault","2100 block Midland Av","Syracuse","Syracuse","5/2/2016","12:01 a.m.-12:09 a.m."
"Burglary","100 block Delong Av","Syracuse","Syracuse","5/2/2016","12:15 a.m."
"Burglary","1900 block E  Fayette St","Syracuse","Syracuse","5/2/2016","1:00 a.m.-4:00 p.m."
"Burglary","300 block Buckingham Av","Syracuse","Syracuse","5/2/2016","12:00 p.m.-1:30 p.m."
"Burglary","400 block James St","Syracuse","Syracuse","5/2/2016","7:00 p.m.-4:45 p.m."
"Burglary","700 block Comstock Av","Syracuse","Syracuse","5/2/2016","6:30 a.m.-7:00 a.m."
"Larceny","0 block Destiny Usa Dr","Syracuse","Syracuse","5/2/2016","4:40 p.m.-5:00 p.m."
"Larceny","100 block Ballantyne Rd","Syracuse","Syracuse","5/2/2016","8:00 a.m.-12:00 p.m."
"Larceny","100 block Essex St","Syracuse","Syracuse","5/2/2016","12:00 p.m.-7:40 a.m."
"Larceny","100 block Teall Av","Syracuse","Syracuse","5/2/2016","5:00 p.m."
"Larceny","1100 block E Fayette St","Syracuse","Syracuse","5/2/2016","4:00 p.m.-8:30 a.m."
"Larceny","1300 block Butternut St","Syracuse","Syracuse","5/2/2016","12:28 a.m."
"Larceny","2500 block Erie Blvd E","Syracuse","Syracuse","5/2/2016","5:53 p.m."
"Larceny","300 block Montgomery St","Syracuse","Syracuse","5/2/2016","9:09 p.m.-9:15 p.m."
"Larceny","300 block Montgomery St","Syracuse","Syracuse","5/2/2016","9:30 p.m.-10:00 p.m."
"Larceny","600 block Carbon St","Syracuse","Syracuse","5/2/2016","1:00 p.m."
"Larceny","700 block First North St","Syracuse","Syracuse","5/2/2016","7:00 a.m."
"Larceny","700 block Irving Av","Syracuse","Syracuse","5/2/2016","3:00 p.m."
"Larceny","900 block Avery Av","Syracuse","Syracuse","5/2/2016","9:30 p.m.-6:20 a.m."
"Robbery","1400 block Midland Av","Syracuse","Syracuse","5/2/2016","8:02 a.m."
"Aggravated assault","300 block Oak St","Syracuse","Syracuse","5/1/2016","2:30 a.m."
"Burglary","900 block N Alvord St","Syracuse","Syracuse","5/1/2016","3:20 a.m."
"Burglary","900 block N Salina St","Syracuse","Syracuse","5/1/2016","9:17 a.m.-9:31 a.m."
"Larceny","100 block Merriman Av","Syracuse","Syracuse","5/1/2016","3:30 a.m."
"Larceny","100 block Walton St","Syracuse","Syracuse","5/1/2016","12:13 a.m.-12:19 a.m."
"Larceny","200 block Ostrom Av","Syracuse","Syracuse","5/1/2016","4:30 p.m.-10:00 p.m."
"Larceny","2300 block James St","Syracuse","Syracuse","5/1/2016","10:30 a.m.-9:00 p.m."
"Larceny","300 block Lombard Av","Syracuse","Syracuse","5/1/2016","5:45 p.m.-5:56 p.m."
"Larceny","400 block Butternut St","Syracuse","Syracuse","5/1/2016","5:42 p.m."
"Larceny","4100 block S  Salina St","Syracuse","Syracuse","5/1/2016","3:15 p.m."
"Larceny","800 block W Belden Av","Syracuse","Syracuse","5/1/2016","4:45 p.m.-10:45 p.m."
"Vehicle theft","200 block W Fayette St","Syracuse","Syracuse","5/1/2016","2:15 p.m.-4:15 p.m."
"Aggravated assault","100 block E Kennedy St","Syracuse","Syracuse","4/30/2016","5:38 a.m.-5:41 a.m."
"Aggravated assault","100 block Hartson St","Syracuse","Syracuse","4/30/2016","9:51 p.m.-9:52 p.m."
"Aggravated assault","200 block Delhi St","Syracuse","Syracuse","4/30/2016","7:20 p.m.-9:35 p.m."
"Larceny","0 block Destiny Usa Dr","Syracuse","Syracuse","4/30/2016","3:50 p.m."
"Larceny","0 block Destiny Usa Dr","Syracuse","Syracuse","4/30/2016","7:00 p.m."
"Larceny","1200 block S  Geddes St","Syracuse","Syracuse","4/30/2016","9:00 a.m.-5:00 p.m."
"Larceny","2400 block Erie Blvd E","Syracuse","Syracuse","4/30/2016","3:24 p.m."
"Larceny","300 block Hillsdale Av","Syracuse","Syracuse","4/30/2016","12:30 p.m.-2:30 p.m."
"Larceny","300 block W  Onondaga St","Syracuse","Syracuse","4/30/2016","4:45 p.m.-11:30 a.m."
"Larceny","600 block Catherine St","Syracuse","Syracuse","4/30/2016","12:00 p.m.-9:00 p.m."
"Larceny","700 block First North St","Syracuse","Syracuse","4/30/2016","8:10 a.m."
"Larceny","900 block Ackerman Av","Syracuse","Syracuse","4/30/2016","5:00 a.m.-9:30 a.m."
"Vehicle theft","1200 block Teal Av","Syracuse","Syracuse","4/30/2016","5:30 p.m.-3:00 a.m."
"Aggravated assault","100 block Congress Av","Syracuse","Syracuse","4/29/2016","11:33 a.m."
"Aggravated assault","900 block Wolf St","Syracuse","Syracuse","4/29/2016","3:30 a.m."
"Burglary","100 block Roney Ln","Syracuse","Syracuse","4/29/2016","8:30 p.m.-11:00 p.m."
"Burglary","300 block Mount Olympus Dr","Syracuse","Syracuse","4/29/2016","3:00 p.m.-6:00 p.m."
"Larceny","100 block Jasper St","Syracuse","Syracuse","4/29/2016","9:30 p.m.-8:45 a.m."
"Larceny","100 block S Warren St","Syracuse","Syracuse","4/29/2016","1:30 p.m."
"Larceny","100 block Smith Ln","Syracuse","Syracuse","4/29/2016","5:00 p.m."
"Larceny","4700 block Onondaga Blvd","Syracuse","Syracuse","4/29/2016","8:48 p.m."
"Murder","3200 block S Salina St","Syracuse","Syracuse","4/29/2016","11:45 p.m."
"Robbery","2400 block James St","Syracuse","Syracuse","4/29/2016","12:43 p.m."
"Robbery","800 block Court St","Syracuse","Syracuse","4/29/2016","3:40 p.m."
"Aggravated assault","1200 block W  Belden Ave","Syracuse","Syracuse","4/28/2016","12:15 p.m.-5:00 p.m."
"Arson","1300 block Butternut St","Syracuse","Syracuse","4/28/2016","2:45 a.m."
"Larceny","0 block Destiny Usa Dr","Syracuse","Syracuse","4/28/2016","6:00 p.m."
"Larceny","100 block John St","Syracuse","Syracuse","4/28/2016","2:05 p.m."
"Larceny","100 block Valley Dr","Syracuse","Syracuse","4/28/2016","5:00 p.m.-8:00 a.m."
"Larceny","1000 block Harrison St","Syracuse","Syracuse","4/28/2016","11:00 a.m."
"Larceny","200 block Willow St","Syracuse","Syracuse","4/28/2016","7:35 p.m."
"Larceny","300 block Pulaski St","Syracuse","Syracuse","4/28/2016","4:24 p.m."
"Larceny","300 block W  Calthrop Av","Syracuse","Syracuse","4/28/2016","3:30 p.m.-4:00 p.m."
"Larceny","4100 block S  Salina St","Syracuse","Syracuse","4/28/2016","10:35 a.m."
"Larceny","700 block Ostrom Av","Syracuse","Syracuse","4/28/2016","11:00 p.m.-8:20 a.m."
"Aggravated assault","700 block Lodi St","Syracuse","Syracuse","4/27/2016","12:04 a.m."
"Burglary","1300 block N State St","Syracuse","Syracuse","4/27/2016","7:30 a.m.-4:30 p.m."
"Burglary","400 block S Clinton St","Syracuse","Syracuse","4/27/2016","8:30 a.m."
"Larceny","0 block Destiny Usa Dr","Syracuse","Syracuse","4/27/2016","3:00 p.m."
"Larceny","100 block S Collingwood Av","Syracuse","Syracuse","4/27/2016","4:30 p.m.-8:00 a.m."
"Larceny","1600 block Erie Blvd E","Syracuse","Syracuse","4/27/2016","12:30 p.m."
"Larceny","1900 block Glenwood Av","Syracuse","Syracuse","4/27/2016","3:00 p.m.-3:45 p.m."
"Larceny","1900 block Glenwood Av","Syracuse","Syracuse","4/27/2016","12:00 p.m.-3:35 p.m."
"Larceny","200 block Roberts Av","Syracuse","Syracuse","4/27/2016","1:05 p.m."
"Larceny","300 block Crossett St","Syracuse","Syracuse","4/27/2016","6:05 p.m."
"Larceny","3500 block James St","Syracuse","Syracuse","4/27/2016","8:40 p.m.-8:10 a.m."
"Robbery","300 block Park St","Syracuse","Syracuse","4/27/2016","11:14 p.m."
"Robbery","3600 block James St","Syracuse","Syracuse","4/27/2016","3:30 p.m."
"Aggravated assault","700 block Hickory St","Syracuse","Syracuse","4/26/2016","4:00 a.m."
"Burglary","100 block Oak Pl","Syracuse","Syracuse","4/26/2016","10:00 p.m.-6:29 p.m."
"Burglary","300 block Burnet Av","Syracuse","Syracuse","4/26/2016","9:41 p.m.-9:43 p.m."
"Burglary","400 block Shonnard St","Syracuse","Syracuse","4/26/2016","12:00 p.m."
"Burglary","700 block Midland Av","Syracuse","Syracuse","4/26/2016","12:00 a.m.-7:30 a.m."
"Larceny","100 block E Washington St","Syracuse","Syracuse","4/26/2016","12:30 a.m.-11:45 a.m."
"Larceny","100 block Eureka St","Syracuse","Syracuse","4/26/2016","9:59 p.m."
"Larceny","100 block Tully St","Syracuse","Syracuse","4/26/2016","3:00 p.m.-12:07 p.m."
"Larceny","300 block Comstock Av","Syracuse","Syracuse","4/26/2016","7:00 p.m.-8:15 a.m."
"Larceny","300 block Comstock Av","Syracuse","Syracuse","4/26/2016","9:25 a.m."
"Larceny","300 block Farmer St","Syracuse","Syracuse","4/26/2016","12:00 p.m.-6:59 a.m."
"Larceny","300 block Mildred Av","Syracuse","Syracuse","4/26/2016","5:00 p.m.-10:00 p.m."
"Robbery","300 block Turtle St","Syracuse","Syracuse","4/26/2016","2:24 a.m."
"Vehicle theft","100 block Crescent Av","Syracuse","Syracuse","4/26/2016","10:34 a.m."
"Vehicle theft","100 block S Edwards Av","Syracuse","Syracuse","4/26/2016","12:53 p.m."
"Aggravated assault","400 block Gifford St","Syracuse","Syracuse","4/25/2016","5:05 p.m."
"Aggravated assault","400 block South Av","Syracuse","Syracuse","4/25/2016","7:30 p.m."
"Burglary","100 block Kimber Av","Syracuse","Syracuse","4/25/2016","7:30 a.m.-6:20 p.m."
"Burglary","200 block Davis St","Syracuse","Syracuse","4/25/2016","2:00 p.m.-12:30 a.m."
"Burglary","2400 block Grant Blvd","Syracuse","Syracuse","4/25/2016","3:33 a.m."
"Burglary","700 block Ackerman Av","Syracuse","Syracuse","4/25/2016","4:00 a.m.-8:00 a.m."
"Larceny","0 block Destiny Usa Dr","Syracuse","Syracuse","4/25/2016","3:02 p.m."
"Larceny","0 block Destiny Usa Dr","Syracuse","Syracuse","4/25/2016","1:48 p.m."
"Larceny","0 block Destiny Usa Dr","Syracuse","Syracuse","4/25/2016","8:03 p.m."
"Larceny","1400 block E Genesee St","Syracuse","Syracuse","4/25/2016","1:00 a.m.-11:00 a.m."
"Larceny","200 block E Onondaga St","Syracuse","Syracuse","4/25/2016","3:30 p.m.-7:00 a.m."
"Larceny","400 block Butternut St","Syracuse","Syracuse","4/25/2016","12:40 p.m."
"Larceny","800 block Euclid Av","Syracuse","Syracuse","4/25/2016","2:00 a.m.-9:30 a.m."
"Larceny","900 block W Genesee St","Syracuse","Syracuse","4/25/2016","1:50 p.m."
"Robbery","100 block W Pleasant Av","Syracuse","Syracuse","4/25/2016","8:50 p.m."
"Vehicle theft","200 block Lilac St","Syracuse","Syracuse","4/25/2016","8:30 p.m."
"Vehicle theft","700 block Euclid Av","Syracuse","Syracuse","4/25/2016","10:30 p.m.-9:30 a.m."
"Aggravated assault","1000 block Park St","Syracuse","Syracuse","4/24/2016","2:10 p.m."
