"2987","200 W Brighton Av, Syracuse, NY, ","Match","Exact","200 W BRIGHTON AVE, SYRACUSE, NY, 13205","-76.14646,43.020317","46571964","R","36","067","005400","2009"
"588","100 Presidential Plz, Syracuse, NY, ","No_Match"
"2988","2000 Erie Blvd E, Syracuse, NY, ","Match","Exact","2000 ERIE BLVD E, SYRACUSE, NY, 13224","-76.11482,43.051083","46573575","R","36","067","003601","1008"
"589","700 E Brighton Av, Syracuse, NY, ","Match","Exact","700 E BRIGHTON AVE, SYRACUSE, NY, 13205","-76.13321,43.009968","46573831","R","36","067","005500","3006"
"2985","100 Duane St, Syracuse, NY, ","Match","Exact","100 DUANE ST, SYRACUSE, NY, 13207","-76.17845,43.032646","46570281","R","36","067","004900","1002"
"2986","200 Griffiths St, Syracuse, NY, ","Match","Exact","200 GRIFFITHS ST, SYRACUSE, NY, 13208","-76.145065,43.068886","46569542","R","36","067","000700","1006"
"1809","300 Beecher St, Syracuse, NY, ","Match","Exact","300 BEECHER ST, SYRACUSE, NY, 13203","-76.13927,43.06141","46569695","R","36","067","001500","1007"
"1808","2158 Park St, Syracuse, NY, ","Match","Exact","2158 PARK ST, SYRACUSE, NY, 13208","-76.17101,43.074722","46611522","R","36","067","000100","1016"
"1807","100 Walton St, Syracuse, NY, ","Match","Exact","100 WALTON ST, SYRACUSE, NY, 13202","-76.153725,43.04797","46570756","R","36","067","003200","1040"
"1806","2158 Park St, Syracuse, NY, ","Match","Exact","2158 PARK ST, SYRACUSE, NY, 13208","-76.17101,43.074722","46611522","R","36","067","000100","1016"
"1805","600 Walnut Av, Syracuse, NY, ","Match","Exact","600 WALNUT AVE, SYRACUSE, NY, 13210","-76.13216,43.04523","639424910","R","36","067","004302","3002"
"1804","1600 First North St, Syracuse, NY, ","Match","Exact","1600 1ST NORTH ST, SYRACUSE, NY, 13208","-76.16188,43.07456","46568538","R","36","067","000200","1023"
"1803","200 N Mcbride St, Syracuse, NY, ","Match","Exact","200 N MCBRIDE ST, SYRACUSE, NY, 13203","-76.14381,43.05234","46571144","R","36","067","001600","2009"
